,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
455,ROOFTOP,"Budapest, Fillér u. 25, 1024 Hungary",ChIJ8_HRF6TeQUcR96J3K9kDQaw,"2. kerület Fillér utca 25.,Hungary",47.5106399,19.0210965,1,1024,OK,street_address
456,GEOMETRIC_CENTER,"Budapest, Ábel Jenő u., 1113 Hungary",ChIJYQNPqsvdQUcRCkKTfoaUF14,"11. kerület Ábel Jenő utca,Hungary",47.478829,19.0333485,1,1113,OK,route
457,GEOMETRIC_CENTER,"Budakalász, Kőbányai út, 2011 Hungary",ChIJgyVktZnXQUcRyFFLKhW0N2M,"Budakalász Kőbányai út,Hungary",47.6214483,19.0341601,1,2011,OK,route
458,GEOMETRIC_CENTER,"Miskolc, Patkó utca, 3501 Hungary",ChIJH19jiVyfQEcRQ5C6VBiSwxY,"Miskolc Patkó utca,Hungary",48.0518537,20.7457656,1,3501,OK,route
459,GEOMETRIC_CENTER,"Budapest, Kaszáló u., 1173 Hungary",ChIJ9YdenVPBQUcRz2GhMI27Q6w,"17. kerület Kaszáló utca,Hungary",47.4812291,19.2555987,1,1173,OK,route
460,GEOMETRIC_CENTER,"Székesfehérvár, Prohászka Ottokár út, 8000 Hungary",ChIJmXgYH6T3aUcR1AyOxfX_wQ8,"Székesfehérvár Prohászka Ottokár út,Hungary",47.1853012,18.4173344,1,8000,OK,route
461,GEOMETRIC_CENTER,"Szeged, Szentháromság u., Hungary",ChIJa4AWEHuIREcRVt8Vj5B9Dyc,"Szeged Szentháromság utca,Hungary",46.2450189,20.1416009,1,,OK,route
462,ROOFTOP,"Budapest, Károlyi utca 17, 1053 Hungary",ChIJaetu80TcQUcR2xc4_DnilN0,"Aszód Belváros,Hungary",47.4916154,19.0577346,1,1053,OK,"establishment,food,point_of_interest,restaurant"
463,APPROXIMATE,"Fonyód, 8640 Hungary",ChIJqWZ9mxKraUcRABseDCnEAAQ,"Fonyód Somogy megye,Hungary",46.74245190000001,17.5591474,1,8640,OK,"locality,political"
464,APPROXIMATE,"Dunaújváros, 2400 Hungary",ChIJ9_3lBRoXQkcRwBIeDCnEAAQ,"Dunaújváros Fejér megye,Hungary",46.9619059,18.9355227,1,2400,OK,"locality,political"
465,GEOMETRIC_CENTER,"Budapest, Téglagyártó út 11c, Budapest, 1203, Hungary, 1203 Hungary",ChIJsRvHzqrCQUcRsT8oABikuOc,"20. kerület Erzsébetfalva – Pesterzsébeti lakótelep,Hungary",47.432275,19.0945531,1,1203,OK,"establishment,point_of_interest,veterinary_care"
466,GEOMETRIC_CENTER,"Budapest, Kertváros u., 1028 Hungary",ChIJ3WcIM7rYQUcRsmjSHEzGdak,"2. kerület Kertváros utca,Hungary",47.5479658,18.9577652,1,1028,OK,route
467,GEOMETRIC_CENTER,"Budapest, Vácduka tér, 1151 Hungary",ChIJpRDPRWTaQUcRTCrXVCknAjk,"15. kerület Vácduka tér,Hungary",47.5750812,19.1242396,1,1151,OK,route
468,RANGE_INTERPOLATED,"Budapest, Csatárka utca 34, 1025 Hungary",EilCdWRhcGVzdCwgQ3NhdMOhcmthIHV0Y2EgMzQsIDEwMjUgSHVuZ2FyeSIaEhgKFAoSCWnw2Og12UFHEeNIgemXBE9fECI,"2. kerület Csatárka út 34.,Hungary",47.53034590000001,19.0128234,1,1025,OK,street_address
469,APPROXIMATE,"Érd, Parkváros, 2035 Hungary",ChIJSfnaRZjhQUcRxIRIOl-59PI,"Érd Parkváros,Hungary",47.4039159,18.884571,1,2035,OK,"political,sublocality,sublocality_level_1"
470,GEOMETRIC_CENTER,"Budapest, Hosszú u., Hungary",ChIJHZ7FRLbCQUcRLqw0_c6tKrE,"20. kerület Hosszú utca,Hungary",47.4458732,19.1132387,1,,OK,route
471,GEOMETRIC_CENTER,"Zalaegerszeg, Csutor Imre u., 8900 Hungary",ChIJ0ajMKuTXaEcRySkxgrJJGD0,"Zalaegerszeg Csutor Imre utca,Hungary",46.8227226,16.8351138,1,8900,OK,route
472,GEOMETRIC_CENTER,"Budaörs, Törökugrató u., 2040 Hungary",ChIJRXWIHnngQUcR631XLZ_8N2I,"Budaörs Törökugrató,Hungary",47.457017,18.922562,1,2040,OK,route
473,GEOMETRIC_CENTER,"Budapest, Auróra u., Hungary",ChIJAzwt81_cQUcRHiTdF9C0tho,"8. kerület Auróra utca,Hungary",47.4931992,19.0766772,1,,OK,route
474,GEOMETRIC_CENTER,"Budapest, Övezet u., 1131 Hungary",ChIJR_l8tbnbQUcRSZ6ZTBZUcLo,"13. kerület Övezet utca,Hungary",47.5427131,19.0859947,1,1131,OK,route
475,GEOMETRIC_CENTER,"Budapest, Hun u., Hungary",ChIJm17IwY3bQUcRn7cLrSgFAm4,"13. kerület Hun utca,Hungary",47.5243434,19.0747056,1,,OK,route
476,GEOMETRIC_CENTER,"Debrecen, Angyalföld tér, 4031 Hungary",ChIJVw1P6RkOR0cR1MXL1zY4kS0,"Debrecen Angyalföld tér,Hungary",47.5236149,21.6026929,1,4031,OK,route
477,GEOMETRIC_CENTER,"Budapest, Orsolya u., 1204 Hungary",ChIJbTxk2Z7CQUcRe1lT84tROn4,"20. kerület Orsolya utca,Hungary",47.4293618,19.1259111,1,1204,OK,route
478,ROOFTOP,"Kecskemét, Bernát János u. 2, 6000 Hungary",ChIJd9jJ_THYQ0cRJzu00Vo1i6o,"Kecskemét Bernáth János utca 2.,Hungary",46.9610412,19.7235487,1,6000,OK,street_address
479,GEOMETRIC_CENTER,"Budapest, Bem József tér, 1027 Hungary",ChIJHa73pQTcQUcR3siPtAHkEDI,"2. kerület Bem József tér,Hungary",47.5120438,19.0388879,1,1027,OK,route
480,GEOMETRIC_CENTER,"Budapest, Táltos u., Hungary",ChIJ4XONzaXYQUcR95-nUTAx22M,"2. kerület Táltos utca,Hungary",47.5495253,18.9466791,1,,OK,route
481,GEOMETRIC_CENTER,"Nyíregyháza, Garibaldi u., Hungary",ChIJFWszP56fOEcRzDW487sf7ks,"Nyíregyháza Garibaldi utca,Hungary",47.9702037,21.7205709,1,,OK,route
482,APPROXIMATE,"Budapest, Mocsárosdűlő, 1031 Hungary",ChIJ5e5V17zZQUcRYo3ELEfExjY,"3. kerület Mocsárosdűlő,Hungary",47.5747092,19.040733,1,1031,OK,"neighborhood,political"
483,GEOMETRIC_CENTER,"Szekszárd, Béri Balogh Ádám u., 7100 Hungary",ChIJwxznsn3uQkcRM59837hWSWQ,"Szekszárd Béri Balogh Ádám utca,Hungary",46.3353427,18.7001705,1,7100,OK,route
484,GEOMETRIC_CENTER,"Budapest, Tomori u., 1044 Hungary",ChIJK8LTPRzaQUcRanpQlkBzZ_g,"4. kerület Tomori utca,Hungary",47.5811577,19.0835782,1,1044,OK,route
485,GEOMETRIC_CENTER,"Pécs, Kodály Zoltán u., 7624 Hungary",ChIJma_idb2xQkcR5-t-rcvWqy4,"Pécs Kodály Zoltán utca,Hungary",46.0784278,18.2172996,1,7624,OK,route
486,ROOFTOP,"Szeged, Gyöngytyúk u. 9, 6724 Hungary",ChIJBTKGAQmIREcRbwXiMJPDD20,"Szeged Gyöngytyúk utca 9.,Hungary",46.26422,20.148385,1,6724,OK,street_address
487,GEOMETRIC_CENTER,"Budapest, Mór u., Hungary",ChIJoWBuHJDbQUcRmHEsWPROQVg,"13. kerület Mór utca,Hungary",47.5248571,19.0820852,1,,OK,route
488,GEOMETRIC_CENTER,"Balatonlelle, Vitorlás u., 8638 Hungary",ChIJke4g226uaUcR_a4YWi7fe-s,"Balatonlelle Vitorlás utca,Hungary",46.791474,17.6977319,1,8638,OK,route
489,GEOMETRIC_CENTER,"Budapest, Tűzliliom u., 1223 Hungary",ChIJTX3SJgLnQUcR8R15JW-yLzs,"22. kerület Tűzliliom utca,Hungary",47.40612429999999,19.0091796,1,1223,OK,route
490,GEOMETRIC_CENTER,"Szolnok, Kolozsvári u., 5000 Hungary",ChIJ4zpvAhZBQUcRkcNzGy4rHRE,"Szolnok Kolozsvári utca,Hungary",47.1793585,20.1951975,1,5000,OK,route
491,ROOFTOP,"Budapest, Ond vezér útja 45, 1144 Hungary",ChIJ6cdgmqvEQUcRIvI8hkn4tfg,"14. kerület Ond vezér útja 45.,Hungary",47.506635,19.1503069,1,1144,OK,street_address
492,GEOMETRIC_CENTER,"Békéscsaba, Penza ltp., 5600 Hungary",ChIJ4xaLxp4rREcRZb-rPSK4gWk,"Békéscsaba Penza lakótelep,Hungary",46.6758204,21.101464,2,5600,OK,route
493,GEOMETRIC_CENTER,"Ózd, Bolyki főút, 3600 Hungary",ChIJ17zffEiHP0cRNBBZSg043ag,"Ózd Bolyki főút,Hungary",48.227126,20.255945,1,3600,OK,route
494,GEOMETRIC_CENTER,"Budapest, Kiss József u., Hungary",ChIJ62zA7WDcQUcRIQuOwEg_e_Y,"8. kerület Kiss József utca,Hungary",47.4968678,19.0745387,1,,OK,route
495,ROOFTOP,"Budapest, Katona József u. 25, 1137 Hungary",ChIJlc12zg7cQUcRe5sko7FM0Dk,"13. kerület Katona József utca 25.,Hungary",47.5139489,19.051661,1,1137,OK,street_address
496,GEOMETRIC_CENTER,"Szeged, Klapka tér, Hungary",ChIJD2QhxAuIREcR9PI-h5Ox3oU,"Szeged Klapka tér,Hungary",46.2610357,20.1468761,1,,OK,route
497,GEOMETRIC_CENTER,"Budapest, Lövölde tér, Hungary",ChIJYWahnXrcQUcRQMmZbkuHM3I,"6. kerület Lövölde tér,Hungary",47.5071321,19.0719547,1,,OK,route
498,ROOFTOP,"Budapest, Mikes Kelemen u. 16, 1112 Hungary",ChIJC-KVSezdQUcRo5KGrNT5l6E,"11. kerület Mikes Kelemen utca 16.,Hungary",47.4569044,19.017298,1,1112,OK,street_address
499,GEOMETRIC_CENTER,"Budapest, Csetneki u., 1113 Hungary",ChIJYbhNpMzdQUcRvLuqFinGSmg,"11. kerület Csetneki utca,Hungary",47.4814993,19.0311571,1,1113,OK,route
500,GEOMETRIC_CENTER,"Budapest, Szerencs u., Hungary",ChIJU1YjAwLbQUcRt9YuakH6Suk,"15. kerület Szerencs utca,Hungary",47.54814649999999,19.1242343,1,,OK,route
501,APPROXIMATE,"Szeged, Újszeged, 6726 Hungary",ChIJrQBsP06IREcRjJY-YhPeMVo,"Szeged Újszeged,Hungary",46.2427289,20.177582,1,6726,OK,"political,sublocality,sublocality_level_1"
502,ROOFTOP,"Pécs, Pákolitz István u. 25, 7629 Hungary",ChIJMX65Ou6wQkcRq90jgQNBOHM,"Pécs Pákolitz István utca 25.,Hungary",46.1020928,18.2659073,1,7629,OK,street_address
503,APPROXIMATE,"Szigetszentmiklós, 2310 Hungary",ChIJxUxBRqvoQUcR4BseDCnEAAQ,"Szigetszentmiklós Városközpont,Hungary",47.3396005,19.0351771,1,2310,OK,"locality,political"
504,APPROXIMATE,"Budapest, District XIII., Hungary",ChIJ8W1kD8LbQUcRcl4W5sbzEYA,"13. kerület Göncz Árpád városközpont,Hungary",47.5355105,19.0709266,1,,OK,"political,sublocality,sublocality_level_1"
505,APPROXIMATE,"Páty, 2071 Hungary",ChIJ8189BWN0akcRQEIeDCnEAAQ,"Páty Pest megye,Hungary",47.5152562,18.8276879,1,2071,OK,"locality,political"
506,GEOMETRIC_CENTER,"Nyíregyháza, Bujtos u., 4400 Hungary",ChIJWYa92bufOEcRxW1PpkK3SOQ,"Nyíregyháza Bujtos utca,Hungary",47.9550104,21.7252278,1,4400,OK,route
507,APPROXIMATE,"Vác, Burgundia, 2600 Hungary",ChIJedtWzsIqQEcRbzaE9dR4UvI,"Vác Burgundia,Hungary",47.7687049,19.133921,1,2600,OK,"political,sublocality,sublocality_level_1"
508,GEOMETRIC_CENTER,"Győr, Szabolcska Mihály u., 9023 Hungary",ChIJBSsbZZK_a0cRS-OEO7yxxRc,"Győr Szabolcska Mihály utca,Hungary",47.6808356,17.6498464,1,9023,OK,route
509,GEOMETRIC_CENTER,"Budapest, Türr István u., 1046 Hungary",ChIJ9ytSnz7aQUcRueYxhiIb7cY,"4. kerület Türr István utca,Hungary",47.5696127,19.0931469,1,1046,OK,route
510,APPROXIMATE,"Hédervár, 9178 Hungary",ChIJ__EJYtOPa0cRoIweDCnEAAQ,"Hédervár Győr-Moson-Sopron megye,Hungary",47.831062,17.4541026,1,9178,OK,"locality,political"
511,ROOFTOP,"Budapest, Kondorosi út 8-12, 1116 Hungary",ChIJ0RRi6ZzdQUcRGmEMZ4eRf9Y,"11. kerület Albertfalva – Kondorosi lakónegyed,Hungary",47.4505688,19.0406745,1,1116,OK,"establishment,point_of_interest"
512,GEOMETRIC_CENTER,"Budapest, Alsóteleki u., 1201 Hungary",ChIJ9z9pKhzoQUcR0Hpumf6VmuE,"20. kerület Alsóteleki utca,Hungary",47.4250508,19.110415,1,1201,OK,route
513,GEOMETRIC_CENTER,"Nagykanizsa, Zemplén Győző u., 8800 Hungary",ChIJ9bXLsBmTaEcR1Xwn-xwZZsg,"Nagykanizsa Zemplén Győző utca,Hungary",46.4625885,17.0137116,1,8800,OK,route
514,GEOMETRIC_CENTER,"Gárdony, Katona József u., 2483 Hungary",ChIJOfH9PMgBakcR8zVSDJRiLlE,"Gárdony Katona József utca 1.,Hungary",47.20489999999999,18.6313028,1,2483,OK,route
515,GEOMETRIC_CENTER,"Budapest, Eötvös u., 1191 Hungary",ChIJWUFtf-DCQUcR3Eq5VxdLwwM,"19. kerület Eötvös utca,Hungary",47.46070100000001,19.1434352,1,1191,OK,route
516,ROOFTOP,"Budapest, Petőfi u. 118, 1196 Hungary",ChIJKeB40-vCQUcR0YBeRu8Bb-U,"19. kerület Petőfi utca 118.,Hungary",47.4481413,19.1385016,1,1196,OK,street_address
517,ROOFTOP,"Budapest, Ferenciek tere 2, 1053 Hungary",ChIJRdb4D0TcQUcRmVPBZLruDRE,"5. kerület Ferenciek tere 2.,Hungary",47.492694,19.055322,1,1053,OK,street_address
518,GEOMETRIC_CENTER,"Szeged, Űrhajós u., 6723 Hungary",ChIJIy2xkQKIREcR9nWZ4yTHalo,"Szeged Űrhajós utca,Hungary",46.2737024,20.1640144,1,6723,OK,route
519,GEOMETRIC_CENTER,"Budapest, Fénycső u., 1044 Hungary",ChIJN99JOxHaQUcRrqSnufXtjX0,"4. kerület Fénycső utca,Hungary",47.57941599999999,19.095254,1,1044,OK,route
520,GEOMETRIC_CENTER,"Budapest, Királyhágó utca, 1182 Hungary",ChIJ5VEc2fbBQUcRBjY-WVDqRRE,"18. kerület Szent Imre-kertváros – Királyhágó lakópark,Hungary",47.4234255,19.2126309,1,1182,OK,route
521,GEOMETRIC_CENTER,"Siófok, Móra F. u. 5., 8600 Hungary",ChIJOYIOkFvAaUcRt_FVDQlcxNg,"Siófok Aranypart,Hungary",46.9204122,18.0862835,1,8600,OK,"establishment,lodging,point_of_interest"
522,APPROXIMATE,"Szombathely, Oladi lakótelep, 9700 Hungary",ChIJb7a8ewy5bkcRxmnneUZIoMI,"Szombathely Oladi lakótelep,Hungary",47.2431639,16.594784,1,9700,OK,"political,sublocality,sublocality_level_1"
523,GEOMETRIC_CENTER,"Szeged, Olajos u., 6723 Hungary",ChIJUa2096diREcRKP6MILKl430,"Szeged Olajos utca,Hungary",46.27348840000001,20.16685,1,6723,OK,route
524,GEOMETRIC_CENTER,"Tatabánya, Aradi vértanúk tere, 2800 Hungary",ChIJc4J6iChBakcRVKfWtfiYFlY,"Tatabánya Aradi vértanúk tere,Hungary",47.593008,18.3907754,1,2800,OK,route
525,APPROXIMATE,"Pécel, 2119 Hungary",ChIJWRelDpq4QUcRMBweDCnEAAQ,"Pécel Pest megye,Hungary",47.4908971,19.337941,1,2119,OK,"locality,political"
526,ROOFTOP,"Budapest, Falk Miksa u. 17, 1055 Hungary",ChIJWaK4qw_cQUcRm6iYjTQ9F9Y,"5. kerület Falk Miksa utca 17.,Hungary",47.5119477,19.0487565,1,1055,OK,street_address
527,GEOMETRIC_CENTER,"Debrecen, Karácsony György u., 4029 Hungary",ChIJGeNAkNcNR0cRxo--KNtqFd8,"Debrecen Karácsony György utca,Hungary",47.5334509,21.6442568,1,4029,OK,route
528,GEOMETRIC_CENTER,"Nyíregyháza, Róka u., 4400 Hungary",ChIJm-Nf8sefOEcRTDo-6rlUI1Y,"Nyíregyháza Róka utca,Hungary",47.94955789999999,21.7231213,1,4400,OK,route
529,GEOMETRIC_CENTER,"Budapest, Borsó u., 1173 Hungary",ChIJgy54YfrDQUcRIDCDEtox3Zk,"17. kerület Borsó utca,Hungary",47.480874,19.232987,1,1173,OK,route
530,GEOMETRIC_CENTER,"Szeged, Hajós u., 6723 Hungary",ChIJoUUXuRaIREcRON1DYVAuxYA,"Szeged Hajós utca,Hungary",46.26032439999999,20.1645026,1,6723,OK,route
531,ROOFTOP,"Budapest, Városmajor u. 20, 1122 Hungary",ChIJZTFMu5_eQUcRi10L2t4Po_A,"12. kerület Városmajor utca 20.,Hungary",47.5025977,19.021401,1,1122,OK,street_address
532,APPROXIMATE,"Budapest, Laposdűlő, Hungary",ChIJSxDFmbncQUcR_KeVK4r7jtQ,"10. kerület Laposdűlő,Hungary",47.4919174,19.1150415,1,,OK,"neighborhood,political"
533,GEOMETRIC_CENTER,"Tatabánya, Esztergomi u., 2800 Hungary",ChIJ1_rNldhAakcRokMF-yxHHys,"Tatabánya Esztergomi utca,Hungary",47.58870230000001,18.3943374,1,2800,OK,route
534,APPROXIMATE,"Alsóörs, 8226 Hungary",ChIJVzZEi_OVaUcR8EseDCnEAAQ,"Alsóörs Veszprém megye,Hungary",46.9864994,17.9714286,1,8226,OK,"locality,political"
535,APPROXIMATE,"Budapest, Aranyhegy, Hungary",ChIJKSyZ5LPZQUcRLKndlzEQ71Y,"3. kerület Aranyhegy,Hungary",47.5801192,19.0314816,1,,OK,"neighborhood,political"
536,GEOMETRIC_CENTER,"Budapest, Hunyadi Mátyás út, 1116 Hungary",ChIJN0xtw4jdQUcR6kBrRFftba4,"11. kerület Hunyadi Mátyás út,Hungary",47.4462524,19.0273858,1,1116,OK,route
537,GEOMETRIC_CENTER,"Debrecen, Károli Gáspár u., 4032 Hungary",ChIJ7z_5DRASR0cRnK3R8R6Yp5g,"Debrecen Károli Gáspár utca,Hungary",47.5522479,21.5949042,1,4032,OK,route
538,GEOMETRIC_CENTER,"Budapest, Mátyás tér, 1046 Hungary",ChIJk0QeBDzaQUcRSOh7FrJ-R6A,"4. kerület Mátyás tér,Hungary",47.5689739,19.0924033,1,1046,OK,route
539,ROOFTOP,"Budapest, Mátyás tér 3, 1046 Hungary",ChIJpe9YBTzaQUcRvo_YhtrHgMA,"4. kerület Mátyás tér 3.,Hungary",47.569154,19.0917836,1,1046,OK,street_address
540,GEOMETRIC_CENTER,"Biatorbágy, Csodaszarvas utca, 2051 Hungary",ChIJRaGNn9IKakcRvN-hMsGKLKo,"Biatorbágy Csodaszarvas utca,Hungary",47.4714903,18.8404321,1,2051,OK,route
541,GEOMETRIC_CENTER,"Budapest, Sodrás u., 1026 Hungary",ChIJYwWK2tHeQUcRb21vd5uaQd4,"2. kerület Sodrás utca,Hungary",47.5235149,18.9944806,1,1026,OK,route
542,GEOMETRIC_CENTER,"Budapest, Tárnok u., 1014 Hungary",ChIJYdpY8yLcQUcRN_dmpgbo9ZM,"1. kerület Tárnok utca,Hungary",47.500657,19.0342621,1,1014,OK,route
543,ROOFTOP,"Budapest, Bajnok u. 32, 1063 Hungary",ChIJPVe3e3TcQUcR64opuQoicBc,"6. kerület Bajnok utca 32.,Hungary",47.5124068,19.0649893,1,1063,OK,street_address
544,ROOFTOP,"Budapest, Weiner Leó u. 15, 1065 Hungary",ChIJHXQuTG3cQUcRclxTeK0Y6Hg,"6. kerület Weiner Leó utca 15.,Hungary",47.50736320000001,19.0575613,1,1065,OK,street_address
545,GEOMETRIC_CENTER,"Budapest, Gutenberg tér, Hungary",ChIJYRWBgV7cQUcRdHPXfpror9c,"8. kerület Gutenberg tér,Hungary",47.4930221,19.0693079,1,,OK,route
546,ROOFTOP,"Budapest, Ráday u. 14, 1092 Hungary",ChIJX8b0ZVrcQUcRL0bnwkfAqNo,"9. kerület Ráday utca 14.,Hungary",47.4877378,19.0629804,1,1092,OK,street_address
547,ROOFTOP,"Budapest, Andrássy út 68, 1062 Hungary",ChIJ37iL6XHcQUcRGlTmaz8OrF4,"6. kerület Andrássy út 68.,Hungary",47.5075644,19.0663605,1,1062,OK,street_address
548,GEOMETRIC_CENTER,"Pécs, Herman Ottó u., 7624 Hungary",ChIJQzglz7ixQkcRw6d0AI6a3j0,"Pécs Herman Ottó utca,Hungary",46.0832724,18.2126865,1,7624,OK,route
549,GEOMETRIC_CENTER,"Budapest, Gyakorló köz, 1106 Hungary",ChIJ15zSuarcQUcR0Kz1KCyY3W8,"10. kerület Gyakorló köz,Hungary",47.5023851,19.1420658,1,1106,OK,route
550,GEOMETRIC_CENTER,"Szeged, Hattyas u., 6725 Hungary",ChIJKdhiVo-IREcRF93a67gmYlc,"Szeged Hattyas utca,Hungary",46.2337417,20.1368224,1,6725,OK,route
551,ROOFTOP,"Vecsés, Gr. Leiningen Károly u. 4, 2220 Hungary",ChIJOayXoZvqQUcRWP9h-KBWq_k,"Vecsés Kispatak lakópark,Hungary",47.3950604,19.2640379,1,2220,OK,"establishment,food,point_of_interest,store"
552,APPROXIMATE,"Debrecen, Vénkert, 4027 Hungary",ChIJd3EXS_wNR0cR5AGk4xN0pDA,"Debrecen Vénkert,Hungary",47.5405549,21.61228,1,4027,OK,"political,sublocality,sublocality_level_1"
553,GEOMETRIC_CENTER,"Budapest, Aszály u., 1222 Hungary",ChIJbRCSOQXnQUcRqgBQYTnLBnU,"22. kerület Aszály utca,Hungary",47.4138649,19.0083737,1,1222,OK,route
554,APPROXIMATE,"Eger, Hungary",ChIJI0CwlHiNQEcRJByNlFmyrWM,"Eger Belváros,Hungary",47.9025348,20.3772284,2,,OK,"locality,political"
555,ROOFTOP,"Budapest, Bajcsy-Zsilinszky u. 13, 1223 Hungary",ChIJCZ60EgXnQUcRZBoaB-8nwmI,"22. kerület Bajcsy-Zsilinszky utca 13.,Hungary",47.41349599999999,19.0096339,1,1223,OK,street_address
556,GEOMETRIC_CENTER,"Dunaújváros, Május 1. u., 2400 Hungary",ChIJRe25r3cXQkcR2HipsByy7GE,"Dunaújváros Május 1. utca,Hungary",46.9597687,18.9405811,1,2400,OK,route
557,GEOMETRIC_CENTER,"Debrecen, Hunyadi János u., Hungary",ChIJIYlciAoOR0cRyhZIUx4dlow,"Debrecen Hunyadi János utca,Hungary",47.5345095,21.6255219,1,,OK,route
558,GEOMETRIC_CENTER,"Veszprém, Egry József u., 8200 Hungary",ChIJf77rrBOaaUcRmjWw9KJIfU4,"Veszprém Egry József utca,Hungary",47.0801916,17.904677,1,8200,OK,route
559,GEOMETRIC_CENTER,"Pécs, Rákóczi út, Hungary",ChIJB2UNvp-xQkcRtkK4pLuYuCk,"Pécs Rákóczi út,Hungary",46.073273,18.230092,1,,OK,route
560,GEOMETRIC_CENTER,"Budapest, Gyöngyösi u., Hungary",ChIJd-IxzsnbQUcR2dNSVj3QqKk,"13. kerület Angyalföld – Gyöngyösi utcai lakótelep,Hungary",47.547417,19.0841169,1,,OK,route
561,GEOMETRIC_CENTER,"Szeged, Sík Sándor u., 6724 Hungary",ChIJG8Z1KwiIREcRoQWx1XwCLMA,"Szeged Sík Sándor utca,Hungary",46.2647476,20.1446159,1,6724,OK,route
562,ROOFTOP,"Budapest, Damjanich u. 9, 1071 Hungary",ChIJmez6InvcQUcRxRg0z1JwehY,"7. kerület Damjanich utca 9.,Hungary",47.50621899999999,19.0756349,1,1071,OK,street_address
563,GEOMETRIC_CENTER,"Kistarcsa, Kistarcsa, kórház, 2143 Hungary",ChIJ-wKJzrvFQUcR0MVNa89krp8,"Kistarcsa Kórház,Hungary",47.53911129999999,19.2492349,1,2143,OK,"establishment,point_of_interest,train_station,transit_station"
564,APPROXIMATE,"Tatabánya, Sárberek, 2800 Hungary",ChIJS33EYu5AakcRWuJwMkVCq3E,"Tatabánya Sárberek,Hungary",47.5733599,18.404766,1,2800,OK,"political,sublocality,sublocality_level_1"
565,GEOMETRIC_CENTER,"Székesfehérvár, Széchenyi u., 8000 Hungary",ChIJiZDkXAr3aUcRlLoZzkwpiBE,"Székesfehérvár Széchenyi utca,Hungary",47.1790684,18.417792,1,8000,OK,route
566,APPROXIMATE,"Dunaújváros, Béke városrész, 2400 Hungary",ChIJuQm7BWgXQkcROs6gmhAp8es,"Dunaújváros Technikum városrész,Hungary",46.9649249,18.918812,1,2400,OK,"political,sublocality,sublocality_level_1"
567,GEOMETRIC_CENTER,"Budapest, Kós Károly tér, 1192 Hungary",ChIJtzp7TcXCQUcR9L2PkMOuWQI,"19. kerület Kós Károly tér,Hungary",47.45574879999999,19.1260984,1,1192,OK,route
568,ROOFTOP,"Budapest, Bartók Béla út 13, 1114 Hungary",ChIJd2zBok3cQUcRGCE-5CtFZg4,"11. kerület Bartók Béla út 13.,Hungary",47.4817425,19.0522119,1,1114,OK,street_address
569,GEOMETRIC_CENTER,"Nyíregyháza, Tőke u., 4400 Hungary",ChIJSZUgcJCfOEcRD1LyZ6_qql0,"Nyíregyháza Tőke utca,Hungary",47.9627406,21.7069464,1,4400,OK,route
570,GEOMETRIC_CENTER,"Budapest, Kaszásdűlő u., 1033 Hungary",ChIJ_wyW0nbZQUcRV2lyfO326G4,"3. kerület Kaszásdűlő – Filatorigát,Hungary",47.5566487,19.0422197,1,1033,OK,route
571,GEOMETRIC_CENTER,"Tatabánya, Magyary Zoltán utca, 2800 Hungary",ChIJPwSRjotAakcRBEENi4RfxRk,"Tatabánya Magyary Zoltán utca,Hungary",47.5639307,18.410551,1,2800,OK,route
572,GEOMETRIC_CENTER,"Pécs, Esztergár Lajos u., 7633 Hungary",ChIJyyBBAvWxQkcR57uTnRL9Rus,"Pécs Esztergár Lajos utca,Hungary",46.063573,18.193978,1,7633,OK,route
573,ROOFTOP,"Szeged, Palánk 4, 6720 Hungary",ChIJVVC-QG6IREcR9WfiXYvWkyY,"Szeged Palánk 4.,Hungary",46.2500209,20.1504191,1,6720,OK,street_address
574,GEOMETRIC_CENTER,"Budapest, Kálvin tér, 1091 Hungary",EiRCdWRhcGVzdCwgS8OhbHZpbiB0w6lyLCAxMDkxIEh1bmdhcnkiSCpGChQKEgkdfnXoWtxBRxEiJZkGjQgeHRIUChIJTX1oTBXcQUcRgNUeDCnEAAUaGAoKDdkqThwVX2BcCxIKDQ1gThwVu6xcCw,"5. kerület Kálvin tér,Hungary",47.4890756,19.0613893,1,1091,OK,route
575,GEOMETRIC_CENTER,"Budapest, Sólyomvölgy u., 1029 Hungary",ChIJa-sukid2akcReI89Tz-eWRM,"2. kerület Sólyomvölgy utca,Hungary",47.5663272,18.9482307,1,1029,OK,route
576,GEOMETRIC_CENTER,"Budapest, Vérhalom u., 1025 Hungary",ChIJH8Yp-qveQUcRqqtdfH0X05A,"2. kerület Vérhalom utca,Hungary",47.5201027,19.0288345,1,1025,OK,route
577,APPROXIMATE,"Székesfehérvár, Víziváros, 8000 Hungary",ChIJTa0IWrr3aUcR08tIeukGwyI,"Székesfehérvár Víziváros,Hungary",47.1942494,18.419877,1,8000,OK,"political,sublocality,sublocality_level_1"
578,GEOMETRIC_CENTER,"Szeged, Kiss Ernő u., Hungary",ChIJ3XBrBHOIREcRZXRUmTWaNCM,"Szeged Kiss Ernő utca,Hungary",46.2548412,20.1479539,1,,OK,route
579,GEOMETRIC_CENTER,"Pécs, Fazekas Mihály u., 7632 Hungary",ChIJ6zmyrcmzQkcR0Zvhxwv3yL0,"Pécs Fazekas Mihály utca,Hungary",46.039175,18.21991,1,7632,OK,route
